step,episode,episode_return,episode_len,epsilon,success
129912,2041,-0.6400,64,0.1772,0
129976,2042,-0.6400,64,0.1768,0
130040,2043,-0.6400,64,0.1764,0
130104,2044,-0.6400,64,0.1760,0
130168,2045,-0.6400,64,0.1756,0
130232,2046,-0.6400,64,0.1752,0
130296,2047,-0.6400,64,0.1748,0
130360,2048,-0.6400,64,0.1744,0
130424,2049,-0.6400,64,0.1740,0
130488,2050,-0.6400,64,0.1736,0
130552,2051,-0.6400,64,0.1732,0
130616,2052,-0.6400,64,0.1728,0
130680,2053,-0.6400,64,0.1724,0
130744,2054,-0.6400,64,0.1720,0
130808,2055,-0.6400,64,0.1715,0
130872,2056,-0.6400,64,0.1711,0
130936,2057,-0.6400,64,0.1707,0
131000,2058,-0.6400,64,0.1703,0
131064,2059,-0.6400,64,0.1699,0
131128,2060,-0.6400,64,0.1695,0
131192,2061,-0.6400,64,0.1691,0
131256,2062,-0.6400,64,0.1687,0
131320,2063,-0.6400,64,0.1683,0
131384,2064,-0.6400,64,0.1679,0
131448,2065,-0.6400,64,0.1675,0
131512,2066,-0.6400,64,0.1671,0
131576,2067,-0.6400,64,0.1667,0
131640,2068,-0.6400,64,0.1663,0
131704,2069,-0.6400,64,0.1659,0
131768,2070,-0.6400,64,0.1655,0
131832,2071,-0.6400,64,0.1651,0
131896,2072,-0.6400,64,0.1647,0
131960,2073,-0.6400,64,0.1643,0
132024,2074,-0.6400,64,0.1638,0
132088,2075,-0.6400,64,0.1634,0
132136,2076,0.5300,48,0.1631,1
132200,2077,-0.6400,64,0.1627,0
132264,2078,-0.6400,64,0.1623,0
132328,2079,-0.6400,64,0.1619,0
132392,2080,-0.6400,64,0.1615,0
132456,2081,-0.6400,64,0.1611,0
132520,2082,-0.6400,64,0.1607,0
132584,2083,-0.6400,64,0.1603,0
132648,2084,-0.6400,64,0.1599,0
132712,2085,-0.6400,64,0.1595,0
132776,2086,-0.6400,64,0.1591,0
132840,2087,-0.6400,64,0.1587,0
132904,2088,-0.6400,64,0.1583,0
132947,2089,0.5800,43,0.1580,1
133011,2090,-0.6400,64,0.1576,0
133075,2091,-0.6400,64,0.1572,0
133139,2092,-0.6400,64,0.1568,0
133203,2093,-0.6400,64,0.1564,0
133267,2094,-0.6400,64,0.1560,0
133331,2095,-0.6400,64,0.1556,0
133395,2096,-0.6400,64,0.1552,0
133459,2097,-0.6400,64,0.1548,0
133523,2098,-0.6400,64,0.1544,0
133587,2099,-0.6400,64,0.1539,0
133651,2100,-0.6400,64,0.1535,0
133715,2101,-0.6400,64,0.1531,0
133779,2102,-0.6400,64,0.1527,0
133843,2103,-0.6400,64,0.1523,0
133907,2104,-0.6400,64,0.1519,0
133942,2105,0.6600,35,0.1517,1
133967,2106,0.7600,25,0.1515,1
134031,2107,-0.6400,64,0.1511,0
134095,2108,-0.6400,64,0.1507,0
134159,2109,-0.6400,64,0.1503,0
134223,2110,-0.6400,64,0.1499,0
134287,2111,-0.6400,64,0.1495,0
134344,2112,0.4400,57,0.1492,1
134408,2113,-0.6400,64,0.1487,0
134472,2114,-0.6400,64,0.1483,0
134536,2115,-0.6400,64,0.1479,0
134600,2116,-0.6400,64,0.1475,0
134636,2117,0.6500,36,0.1473,1
134698,2118,0.3900,62,0.1469,1
134762,2119,-0.6400,64,0.1465,0
134826,2120,-0.6400,64,0.1461,0
134890,2121,-0.6400,64,0.1457,0
134954,2122,-0.6400,64,0.1453,0
134994,2123,0.6100,40,0.1450,1
135058,2124,-0.6400,64,0.1446,0
135122,2125,-0.6400,64,0.1442,0
135186,2126,-0.6400,64,0.1438,0
135250,2127,-0.6400,64,0.1434,0
135312,2128,0.3900,62,0.1430,1
135376,2129,-0.6400,64,0.1426,0
135440,2130,-0.6400,64,0.1422,0
135504,2131,-0.6400,64,0.1418,0
135568,2132,-0.6400,64,0.1414,0
135632,2133,-0.6400,64,0.1410,0
135696,2134,-0.6400,64,0.1406,0
135738,2135,0.5900,42,0.1403,1
135802,2136,-0.6400,64,0.1399,0
135866,2137,-0.6400,64,0.1395,0
135930,2138,-0.6400,64,0.1391,0
135990,2139,0.4100,60,0.1387,1
136023,2140,0.6800,33,0.1385,1
136087,2141,-0.6400,64,0.1381,0
136151,2142,-0.6400,64,0.1377,0
136179,2143,0.7300,28,0.1375,1
136243,2144,-0.6400,64,0.1371,0
136307,2145,-0.6400,64,0.1367,0
136371,2146,-0.6400,64,0.1363,0
136435,2147,-0.6400,64,0.1359,0
136499,2148,-0.6400,64,0.1355,0
136563,2149,-0.6400,64,0.1351,0
136627,2150,-0.6400,64,0.1347,0
136691,2151,-0.6400,64,0.1343,0
136755,2152,-0.6400,64,0.1339,0
136819,2153,-0.6400,64,0.1335,0
136883,2154,-0.6400,64,0.1331,0
136947,2155,-0.6400,64,0.1327,0
137011,2156,-0.6400,64,0.1323,0
137075,2157,-0.6400,64,0.1319,0
137139,2158,-0.6400,64,0.1315,0
137203,2159,-0.6400,64,0.1310,0
137267,2160,-0.6400,64,0.1306,0
137331,2161,-0.6400,64,0.1302,0
137395,2162,-0.6400,64,0.1298,0
137459,2163,-0.6400,64,0.1294,0
137523,2164,-0.6400,64,0.1290,0
137587,2165,-0.6400,64,0.1286,0
137651,2166,-0.6400,64,0.1282,0
137715,2167,-0.6400,64,0.1278,0
137779,2168,-0.6400,64,0.1274,0
137843,2169,-0.6400,64,0.1270,0
137907,2170,-0.6400,64,0.1266,0
137971,2171,-0.6400,64,0.1262,0
138035,2172,-0.6400,64,0.1258,0
138099,2173,-0.6400,64,0.1254,0
138163,2174,-0.6400,64,0.1250,0
138227,2175,-0.6400,64,0.1246,0
138291,2176,-0.6400,64,0.1242,0
138355,2177,-0.6400,64,0.1238,0
138419,2178,-0.6400,64,0.1233,0
138483,2179,-0.6400,64,0.1229,0
138547,2180,-0.6400,64,0.1225,0
138611,2181,-0.6400,64,0.1221,0
138675,2182,-0.6400,64,0.1217,0
138739,2183,-0.6400,64,0.1213,0
138803,2184,-0.6400,64,0.1209,0
138867,2185,-0.6400,64,0.1205,0
138931,2186,-0.6400,64,0.1201,0
138995,2187,-0.6400,64,0.1197,0
139059,2188,-0.6400,64,0.1193,0
139096,2189,0.6400,37,0.1191,1
139160,2190,-0.6400,64,0.1187,0
139224,2191,-0.6400,64,0.1182,0
139288,2192,-0.6400,64,0.1178,0
139352,2193,-0.6400,64,0.1174,0
139416,2194,-0.6400,64,0.1170,0
139480,2195,-0.6400,64,0.1166,0
139544,2196,-0.6400,64,0.1162,0
139608,2197,-0.6400,64,0.1158,0
139672,2198,-0.6400,64,0.1154,0
139736,2199,-0.6400,64,0.1150,0
139800,2200,-0.6400,64,0.1146,0
139864,2201,-0.6400,64,0.1142,0
139928,2202,-0.6400,64,0.1138,0
139992,2203,-0.6400,64,0.1134,0
140056,2204,-0.6400,64,0.1130,0
140120,2205,-0.6400,64,0.1126,0
140184,2206,-0.6400,64,0.1122,0
140248,2207,-0.6400,64,0.1118,0
140312,2208,-0.6400,64,0.1114,0
140376,2209,-0.6400,64,0.1110,0
140440,2210,-0.6400,64,0.1105,0
140504,2211,-0.6400,64,0.1101,0
140568,2212,-0.6400,64,0.1097,0
140632,2213,-0.6400,64,0.1093,0
140696,2214,-0.6400,64,0.1089,0
140760,2215,-0.6400,64,0.1085,0
140824,2216,-0.6400,64,0.1081,0
140888,2217,-0.6400,64,0.1077,0
140952,2218,-0.6400,64,0.1073,0
141016,2219,-0.6400,64,0.1069,0
141080,2220,-0.6400,64,0.1065,0
141144,2221,-0.6400,64,0.1061,0
141208,2222,-0.6400,64,0.1057,0
141272,2223,-0.6400,64,0.1053,0
141336,2224,-0.6400,64,0.1049,0
141400,2225,-0.6400,64,0.1045,0
141464,2226,-0.6400,64,0.1041,0
141528,2227,-0.6400,64,0.1037,0
141592,2228,-0.6400,64,0.1033,0
141656,2229,-0.6400,64,0.1028,0
141720,2230,-0.6400,64,0.1024,0
141784,2231,-0.6400,64,0.1020,0
141848,2232,-0.6400,64,0.1016,0
141912,2233,-0.6400,64,0.1012,0
141976,2234,-0.6400,64,0.1008,0
142040,2235,-0.6400,64,0.1004,0
142104,2236,-0.6400,64,0.1000,0
142168,2237,-0.6400,64,0.0996,0
142232,2238,-0.6400,64,0.0992,0
142296,2239,-0.6400,64,0.0988,0
142360,2240,-0.6400,64,0.0984,0
142424,2241,-0.6400,64,0.0980,0
142488,2242,-0.6400,64,0.0976,0
142552,2243,-0.6400,64,0.0972,0
142616,2244,-0.6400,64,0.0968,0
142680,2245,-0.6400,64,0.0964,0
142744,2246,-0.6400,64,0.0960,0
142808,2247,-0.6400,64,0.0955,0
142872,2248,-0.6400,64,0.0951,0
142936,2249,-0.6400,64,0.0947,0
143000,2250,-0.6400,64,0.0943,0
143064,2251,-0.6400,64,0.0939,0
143128,2252,-0.6400,64,0.0935,0
143192,2253,-0.6400,64,0.0931,0
143256,2254,-0.6400,64,0.0927,0
143320,2255,-0.6400,64,0.0923,0
143384,2256,-0.6400,64,0.0919,0
143448,2257,-0.6400,64,0.0915,0
143512,2258,-0.6400,64,0.0911,0
143576,2259,-0.6400,64,0.0907,0
143640,2260,-0.6400,64,0.0903,0
143704,2261,-0.6400,64,0.0899,0
143768,2262,-0.6400,64,0.0895,0
143832,2263,-0.6400,64,0.0891,0
143896,2264,-0.6400,64,0.0887,0
143960,2265,-0.6400,64,0.0883,0
144024,2266,-0.6400,64,0.0878,0
144088,2267,-0.6400,64,0.0874,0
144152,2268,-0.6400,64,0.0870,0
144216,2269,-0.6400,64,0.0866,0
144280,2270,-0.6400,64,0.0862,0
144344,2271,-0.6400,64,0.0858,0
144408,2272,-0.6400,64,0.0854,0
144472,2273,-0.6400,64,0.0850,0
144536,2274,-0.6400,64,0.0846,0
144600,2275,-0.6400,64,0.0842,0
144664,2276,-0.6400,64,0.0838,0
144728,2277,-0.6400,64,0.0834,0
144792,2278,-0.6400,64,0.0830,0
144856,2279,-0.6400,64,0.0826,0
144920,2280,-0.6400,64,0.0822,0
144984,2281,-0.6400,64,0.0818,0
145048,2282,-0.6400,64,0.0814,0
145112,2283,-0.6400,64,0.0810,0
145176,2284,-0.6400,64,0.0806,0
145240,2285,-0.6400,64,0.0801,0
145304,2286,-0.6400,64,0.0797,0
145368,2287,-0.6400,64,0.0793,0
145432,2288,-0.6400,64,0.0789,0
145496,2289,-0.6400,64,0.0785,0
145560,2290,-0.6400,64,0.0781,0
145624,2291,-0.6400,64,0.0777,0
145688,2292,-0.6400,64,0.0773,0
145752,2293,-0.6400,64,0.0769,0
145816,2294,-0.6400,64,0.0765,0
145880,2295,-0.6400,64,0.0761,0
145944,2296,-0.6400,64,0.0757,0
146008,2297,-0.6400,64,0.0753,0
146072,2298,-0.6400,64,0.0749,0
146136,2299,-0.6400,64,0.0745,0
146200,2300,-0.6400,64,0.0741,0
146264,2301,-0.6400,64,0.0737,0
146328,2302,-0.6400,64,0.0733,0
146392,2303,-0.6400,64,0.0729,0
146456,2304,-0.6400,64,0.0724,0
146520,2305,-0.6400,64,0.0720,0
146584,2306,-0.6400,64,0.0716,0
146648,2307,-0.6400,64,0.0712,0
146712,2308,-0.6400,64,0.0708,0
146776,2309,-0.6400,64,0.0704,0
146840,2310,-0.6400,64,0.0700,0
146904,2311,-0.6400,64,0.0696,0
146968,2312,-0.6400,64,0.0692,0
147032,2313,-0.6400,64,0.0688,0
147096,2314,-0.6400,64,0.0684,0
147160,2315,-0.6400,64,0.0680,0
147224,2316,-0.6400,64,0.0676,0
147288,2317,-0.6400,64,0.0672,0
147352,2318,-0.6400,64,0.0668,0
147416,2319,-0.6400,64,0.0664,0
147480,2320,-0.6400,64,0.0660,0
147544,2321,-0.6400,64,0.0656,0
147608,2322,-0.6400,64,0.0651,0
147672,2323,-0.6400,64,0.0647,0
147736,2324,-0.6400,64,0.0643,0
147800,2325,-0.6400,64,0.0639,0
147864,2326,-0.6400,64,0.0635,0
147928,2327,-0.6400,64,0.0631,0
147992,2328,-0.6400,64,0.0627,0
148056,2329,-0.6400,64,0.0623,0
148120,2330,-0.6400,64,0.0619,0
148184,2331,-0.6400,64,0.0615,0
148248,2332,-0.6400,64,0.0611,0
148312,2333,-0.6400,64,0.0607,0
148376,2334,-0.6400,64,0.0603,0
148440,2335,-0.6400,64,0.0599,0
148504,2336,-0.6400,64,0.0595,0
148568,2337,-0.6400,64,0.0591,0
148632,2338,-0.6400,64,0.0587,0
148696,2339,-0.6400,64,0.0583,0
148760,2340,-0.6400,64,0.0579,0
148824,2341,-0.6400,64,0.0574,0
148888,2342,-0.6400,64,0.0570,0
148952,2343,-0.6400,64,0.0566,0
149016,2344,-0.6400,64,0.0562,0
149080,2345,-0.6400,64,0.0558,0
149144,2346,-0.6400,64,0.0554,0
149208,2347,-0.6400,64,0.0550,0
149272,2348,-0.6400,64,0.0546,0
149336,2349,-0.6400,64,0.0542,0
149400,2350,-0.6400,64,0.0538,0
149464,2351,-0.6400,64,0.0534,0
149528,2352,-0.6400,64,0.0530,0
149592,2353,-0.6400,64,0.0526,0
149656,2354,-0.6400,64,0.0522,0
149720,2355,-0.6400,64,0.0518,0
149784,2356,-0.6400,64,0.0514,0
149848,2357,-0.6400,64,0.0510,0
149912,2358,-0.6400,64,0.0506,0
149976,2359,-0.6400,64,0.0502,0
150040,2360,-0.6400,64,0.0500,0
150104,2361,-0.6400,64,0.0500,0
150168,2362,-0.6400,64,0.0500,0
150232,2363,-0.6400,64,0.0500,0
150296,2364,-0.6400,64,0.0500,0
150360,2365,-0.6400,64,0.0500,0
150424,2366,-0.6400,64,0.0500,0
150488,2367,-0.6400,64,0.0500,0
150552,2368,-0.6400,64,0.0500,0
150616,2369,-0.6400,64,0.0500,0
150680,2370,-0.6400,64,0.0500,0
150744,2371,-0.6400,64,0.0500,0
150808,2372,-0.6400,64,0.0500,0
150872,2373,-0.6400,64,0.0500,0
150936,2374,-0.6400,64,0.0500,0
151000,2375,-0.6400,64,0.0500,0
151064,2376,-0.6400,64,0.0500,0
151128,2377,-0.6400,64,0.0500,0
151192,2378,-0.6400,64,0.0500,0
151256,2379,-0.6400,64,0.0500,0
151320,2380,-0.6400,64,0.0500,0
151384,2381,-0.6400,64,0.0500,0
151448,2382,-0.6400,64,0.0500,0
151512,2383,-0.6400,64,0.0500,0
151576,2384,-0.6400,64,0.0500,0
151640,2385,-0.6400,64,0.0500,0
151704,2386,-0.6400,64,0.0500,0
151768,2387,-0.6400,64,0.0500,0
151832,2388,-0.6400,64,0.0500,0
151896,2389,-0.6400,64,0.0500,0
151960,2390,-0.6400,64,0.0500,0
152024,2391,-0.6400,64,0.0500,0
152088,2392,-0.6400,64,0.0500,0
152152,2393,-0.6400,64,0.0500,0
152216,2394,-0.6400,64,0.0500,0
152280,2395,-0.6400,64,0.0500,0
152344,2396,-0.6400,64,0.0500,0
152408,2397,-0.6400,64,0.0500,0
152472,2398,-0.6400,64,0.0500,0
152536,2399,-0.6400,64,0.0500,0
152600,2400,-0.6400,64,0.0500,0
152664,2401,-0.6400,64,0.0500,0
152728,2402,-0.6400,64,0.0500,0
152792,2403,-0.6400,64,0.0500,0
152856,2404,-0.6400,64,0.0500,0
152920,2405,-0.6400,64,0.0500,0
152984,2406,-0.6400,64,0.0500,0
153048,2407,-0.6400,64,0.0500,0
153112,2408,-0.6400,64,0.0500,0
153176,2409,-0.6400,64,0.0500,0
153240,2410,-0.6400,64,0.0500,0
153304,2411,-0.6400,64,0.0500,0
153368,2412,-0.6400,64,0.0500,0
153432,2413,-0.6400,64,0.0500,0
153496,2414,-0.6400,64,0.0500,0
153560,2415,-0.6400,64,0.0500,0
153624,2416,-0.6400,64,0.0500,0
153688,2417,-0.6400,64,0.0500,0
153752,2418,-0.6400,64,0.0500,0
153816,2419,-0.6400,64,0.0500,0
153880,2420,-0.6400,64,0.0500,0
153944,2421,-0.6400,64,0.0500,0
154008,2422,-0.6400,64,0.0500,0
154072,2423,-0.6400,64,0.0500,0
154136,2424,-0.6400,64,0.0500,0
154200,2425,-0.6400,64,0.0500,0
154264,2426,-0.6400,64,0.0500,0
154328,2427,-0.6400,64,0.0500,0
154392,2428,-0.6400,64,0.0500,0
154456,2429,-0.6400,64,0.0500,0
154520,2430,-0.6400,64,0.0500,0
154584,2431,-0.6400,64,0.0500,0
154648,2432,-0.6400,64,0.0500,0
154712,2433,-0.6400,64,0.0500,0
154776,2434,-0.6400,64,0.0500,0
154840,2435,-0.6400,64,0.0500,0
154904,2436,-0.6400,64,0.0500,0
154968,2437,-0.6400,64,0.0500,0
155032,2438,-0.6400,64,0.0500,0
155096,2439,-0.6400,64,0.0500,0
155160,2440,-0.6400,64,0.0500,0
155224,2441,-0.6400,64,0.0500,0
155288,2442,-0.6400,64,0.0500,0
155352,2443,-0.6400,64,0.0500,0
155416,2444,-0.6400,64,0.0500,0
155480,2445,-0.6400,64,0.0500,0
155544,2446,-0.6400,64,0.0500,0
155608,2447,-0.6400,64,0.0500,0
155672,2448,-0.6400,64,0.0500,0
155736,2449,-0.6400,64,0.0500,0
155800,2450,-0.6400,64,0.0500,0
155864,2451,-0.6400,64,0.0500,0
155928,2452,-0.6400,64,0.0500,0
155992,2453,-0.6400,64,0.0500,0
156056,2454,-0.6400,64,0.0500,0
156120,2455,-0.6400,64,0.0500,0
156184,2456,-0.6400,64,0.0500,0
156248,2457,-0.6400,64,0.0500,0
156312,2458,-0.6400,64,0.0500,0
156376,2459,-0.6400,64,0.0500,0
156440,2460,-0.6400,64,0.0500,0
156504,2461,-0.6400,64,0.0500,0
156568,2462,-0.6400,64,0.0500,0
156632,2463,-0.6400,64,0.0500,0
156696,2464,-0.6400,64,0.0500,0
156760,2465,-0.6400,64,0.0500,0
156824,2466,-0.6400,64,0.0500,0
156888,2467,-0.6400,64,0.0500,0
156952,2468,-0.6400,64,0.0500,0
157016,2469,-0.6400,64,0.0500,0
157080,2470,-0.6400,64,0.0500,0
157144,2471,-0.6400,64,0.0500,0
157208,2472,-0.6400,64,0.0500,0
157272,2473,-0.6400,64,0.0500,0
157336,2474,-0.6400,64,0.0500,0
157400,2475,-0.6400,64,0.0500,0
157464,2476,-0.6400,64,0.0500,0
157528,2477,-0.6400,64,0.0500,0
157592,2478,-0.6400,64,0.0500,0
157656,2479,-0.6400,64,0.0500,0
157720,2480,-0.6400,64,0.0500,0
157784,2481,-0.6400,64,0.0500,0
157848,2482,-0.6400,64,0.0500,0
157912,2483,-0.6400,64,0.0500,0
157976,2484,-0.6400,64,0.0500,0
158040,2485,-0.6400,64,0.0500,0
158104,2486,-0.6400,64,0.0500,0
158168,2487,-0.6400,64,0.0500,0
158232,2488,-0.6400,64,0.0500,0
158296,2489,-0.6400,64,0.0500,0
158360,2490,-0.6400,64,0.0500,0
158424,2491,-0.6400,64,0.0500,0
158488,2492,-0.6400,64,0.0500,0
158552,2493,-0.6400,64,0.0500,0
158616,2494,-0.6400,64,0.0500,0
158680,2495,-0.6400,64,0.0500,0
158744,2496,-0.6400,64,0.0500,0
158808,2497,-0.6400,64,0.0500,0
158872,2498,-0.6400,64,0.0500,0
158936,2499,-0.6400,64,0.0500,0
159000,2500,-0.6400,64,0.0500,0
159064,2501,-0.6400,64,0.0500,0
159128,2502,-0.6400,64,0.0500,0
159192,2503,-0.6400,64,0.0500,0
159256,2504,-0.6400,64,0.0500,0
159320,2505,-0.6400,64,0.0500,0
159384,2506,-0.6400,64,0.0500,0
159448,2507,-0.6400,64,0.0500,0
159512,2508,-0.6400,64,0.0500,0
159576,2509,-0.6400,64,0.0500,0
159640,2510,-0.6400,64,0.0500,0
159704,2511,-0.6400,64,0.0500,0
159768,2512,-0.6400,64,0.0500,0
159832,2513,-0.6400,64,0.0500,0
159896,2514,-0.6400,64,0.0500,0
159960,2515,-0.6400,64,0.0500,0
160024,2516,-0.6400,64,0.0500,0
160088,2517,-0.6400,64,0.0500,0
160152,2518,-0.6400,64,0.0500,0
160216,2519,-0.6400,64,0.0500,0
160280,2520,-0.6400,64,0.0500,0
160344,2521,-0.6400,64,0.0500,0
160408,2522,-0.6400,64,0.0500,0
160472,2523,-0.6400,64,0.0500,0
160536,2524,-0.6400,64,0.0500,0
160600,2525,-0.6400,64,0.0500,0
160664,2526,-0.6400,64,0.0500,0
160728,2527,-0.6400,64,0.0500,0
160792,2528,-0.6400,64,0.0500,0
160856,2529,-0.6400,64,0.0500,0
160920,2530,-0.6400,64,0.0500,0
160984,2531,-0.6400,64,0.0500,0
161048,2532,-0.6400,64,0.0500,0
161112,2533,-0.6400,64,0.0500,0
161176,2534,-0.6400,64,0.0500,0
161240,2535,-0.6400,64,0.0500,0
161261,2536,0.8000,21,0.0500,1
161325,2537,-0.6400,64,0.0500,0
161389,2538,-0.6400,64,0.0500,0
161453,2539,-0.6400,64,0.0500,0
161517,2540,-0.6400,64,0.0500,0
161581,2541,-0.6400,64,0.0500,0
161645,2542,-0.6400,64,0.0500,0
161709,2543,-0.6400,64,0.0500,0
161773,2544,-0.6400,64,0.0500,0
161837,2545,-0.6400,64,0.0500,0
161901,2546,-0.6400,64,0.0500,0
161965,2547,-0.6400,64,0.0500,0
162029,2548,-0.6400,64,0.0500,0
162093,2549,-0.6400,64,0.0500,0
162157,2550,-0.6400,64,0.0500,0
162221,2551,-0.6400,64,0.0500,0
162285,2552,-0.6400,64,0.0500,0
162349,2553,-0.6400,64,0.0500,0
162413,2554,-0.6400,64,0.0500,0
162477,2555,-0.6400,64,0.0500,0
162541,2556,-0.6400,64,0.0500,0
162605,2557,-0.6400,64,0.0500,0
162669,2558,-0.6400,64,0.0500,0
162733,2559,-0.6400,64,0.0500,0
162797,2560,-0.6400,64,0.0500,0
162861,2561,-0.6400,64,0.0500,0
162925,2562,-0.6400,64,0.0500,0
162989,2563,-0.6400,64,0.0500,0
163053,2564,-0.6400,64,0.0500,0
163117,2565,-0.6400,64,0.0500,0
163181,2566,-0.6400,64,0.0500,0
163233,2567,0.4900,52,0.0500,1
163297,2568,-0.6400,64,0.0500,0
163361,2569,-0.6400,64,0.0500,0
163425,2570,-0.6400,64,0.0500,0
163489,2571,-0.6400,64,0.0500,0
163553,2572,-0.6400,64,0.0500,0
163617,2573,-0.6400,64,0.0500,0
163681,2574,-0.6400,64,0.0500,0
163745,2575,-0.6400,64,0.0500,0
163809,2576,-0.6400,64,0.0500,0
163873,2577,-0.6400,64,0.0500,0
163937,2578,-0.6400,64,0.0500,0
164001,2579,-0.6400,64,0.0500,0
164065,2580,-0.6400,64,0.0500,0
164129,2581,-0.6400,64,0.0500,0
164193,2582,-0.6400,64,0.0500,0
164257,2583,-0.6400,64,0.0500,0
164321,2584,-0.6400,64,0.0500,0
164385,2585,-0.6400,64,0.0500,0
164449,2586,-0.6400,64,0.0500,0
164513,2587,-0.6400,64,0.0500,0
164562,2588,0.5200,49,0.0500,1
164588,2589,0.7500,26,0.0500,1
164608,2590,0.8100,20,0.0500,1
164628,2591,0.8100,20,0.0500,1
164692,2592,-0.6400,64,0.0500,0
164756,2593,-0.6400,64,0.0500,0
164820,2594,-0.6400,64,0.0500,0
164884,2595,-0.6400,64,0.0500,0
164948,2596,-0.6400,64,0.0500,0
165012,2597,-0.6400,64,0.0500,0
165076,2598,-0.6400,64,0.0500,0
165140,2599,-0.6400,64,0.0500,0
165204,2600,-0.6400,64,0.0500,0
165268,2601,-0.6400,64,0.0500,0
165290,2602,0.7900,22,0.0500,1
165354,2603,-0.6400,64,0.0500,0
165418,2604,-0.6400,64,0.0500,0
165482,2605,-0.6400,64,0.0500,0
165546,2606,-0.6400,64,0.0500,0
165610,2607,-0.6400,64,0.0500,0
165674,2608,-0.6400,64,0.0500,0
165738,2609,-0.6400,64,0.0500,0
165802,2610,-0.6400,64,0.0500,0
165866,2611,-0.6400,64,0.0500,0
165930,2612,-0.6400,64,0.0500,0
165984,2613,0.4700,54,0.0500,1
166048,2614,-0.6400,64,0.0500,0
166112,2615,-0.6400,64,0.0500,0
166176,2616,-0.6400,64,0.0500,0
166240,2617,-0.6400,64,0.0500,0
166304,2618,-0.6400,64,0.0500,0
166368,2619,-0.6400,64,0.0500,0
166432,2620,-0.6400,64,0.0500,0
166493,2621,0.4000,61,0.0500,1
166557,2622,-0.6400,64,0.0500,0
166621,2623,-0.6400,64,0.0500,0
166685,2624,-0.6400,64,0.0500,0
166749,2625,-0.6400,64,0.0500,0
166813,2626,-0.6400,64,0.0500,0
166877,2627,-0.6400,64,0.0500,0
166941,2628,-0.6400,64,0.0500,0
167005,2629,-0.6400,64,0.0500,0
167069,2630,-0.6400,64,0.0500,0
167133,2631,-0.6400,64,0.0500,0
167197,2632,-0.6400,64,0.0500,0
167261,2633,-0.6400,64,0.0500,0
167325,2634,-0.6400,64,0.0500,0
167389,2635,-0.6400,64,0.0500,0
167453,2636,-0.6400,64,0.0500,0
167471,2637,0.8300,18,0.0500,1
167535,2638,-0.6400,64,0.0500,0
167599,2639,-0.6400,64,0.0500,0
167663,2640,-0.6400,64,0.0500,0
167727,2641,-0.6400,64,0.0500,0
167791,2642,-0.6400,64,0.0500,0
167855,2643,-0.6400,64,0.0500,0
167919,2644,-0.6400,64,0.0500,0
167983,2645,-0.6400,64,0.0500,0
168047,2646,-0.6400,64,0.0500,0
168111,2647,-0.6400,64,0.0500,0
168175,2648,-0.6400,64,0.0500,0
168239,2649,-0.6400,64,0.0500,0
168303,2650,-0.6400,64,0.0500,0
168367,2651,-0.6400,64,0.0500,0
168431,2652,-0.6400,64,0.0500,0
168495,2653,-0.6400,64,0.0500,0
168559,2654,-0.6400,64,0.0500,0
168623,2655,-0.6400,64,0.0500,0
168687,2656,-0.6400,64,0.0500,0
168751,2657,-0.6400,64,0.0500,0
168815,2658,-0.6400,64,0.0500,0
168879,2659,-0.6400,64,0.0500,0
168943,2660,-0.6400,64,0.0500,0
169007,2661,-0.6400,64,0.0500,0
169071,2662,-0.6400,64,0.0500,0
169135,2663,-0.6400,64,0.0500,0
169199,2664,-0.6400,64,0.0500,0
169263,2665,-0.6400,64,0.0500,0
169327,2666,-0.6400,64,0.0500,0
169391,2667,-0.6400,64,0.0500,0
169455,2668,-0.6400,64,0.0500,0
169519,2669,-0.6400,64,0.0500,0
169583,2670,-0.6400,64,0.0500,0
169647,2671,-0.6400,64,0.0500,0
169711,2672,-0.6400,64,0.0500,0
169775,2673,-0.6400,64,0.0500,0
169839,2674,-0.6400,64,0.0500,0
169903,2675,-0.6400,64,0.0500,0
169967,2676,-0.6400,64,0.0500,0
170031,2677,-0.6400,64,0.0500,0
170095,2678,-0.6400,64,0.0500,0
170159,2679,-0.6400,64,0.0500,0
170223,2680,-0.6400,64,0.0500,0
170287,2681,-0.6400,64,0.0500,0
170351,2682,-0.6400,64,0.0500,0
170415,2683,-0.6400,64,0.0500,0
170479,2684,-0.6400,64,0.0500,0
170543,2685,-0.6400,64,0.0500,0
170607,2686,-0.6400,64,0.0500,0
170671,2687,-0.6400,64,0.0500,0
170735,2688,-0.6400,64,0.0500,0
170799,2689,-0.6400,64,0.0500,0
170863,2690,-0.6400,64,0.0500,0
170927,2691,-0.6400,64,0.0500,0
170991,2692,-0.6400,64,0.0500,0
171055,2693,-0.6400,64,0.0500,0
171119,2694,-0.6400,64,0.0500,0
171183,2695,-0.6400,64,0.0500,0
171247,2696,-0.6400,64,0.0500,0
171311,2697,-0.6400,64,0.0500,0
171375,2698,-0.6400,64,0.0500,0
171439,2699,-0.6400,64,0.0500,0
171503,2700,-0.6400,64,0.0500,0
171567,2701,-0.6400,64,0.0500,0
171631,2702,-0.6400,64,0.0500,0
171695,2703,-0.6400,64,0.0500,0
171759,2704,-0.6400,64,0.0500,0
171823,2705,-0.6400,64,0.0500,0
171887,2706,-0.6400,64,0.0500,0
